INVOICE_ID,INVOICE_DATE,CLIENT_ID,CLIENT_TYPE,TOTAL_HT,MONTANT_TVA,AMOUNT_TTC,RAS_5P,RAS_TVA,AMOUNT_TO_PAY,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,PO,INVOICE_YEAR,STATUS,PAYMENT_DATE,INVOICE_NUMBER
6282,2024-06-10,98,PUBLIC,6647.85,1329.57,7977.42,332.39,997.18,6647.85,738.65,9,2024-06-11,2024-06-13,2024-08-06,Licence logicielle,PO-92963-Tv,2024,PAID,2024-07-25,FAC-2024-55264
6284,2024-01-06,36,PUBLIC,2704.17,540.83,3245.0,135.21,405.63,2704.16,386.31,7,2024-01-06,,2024-02-20,Maintenance SaaS,PO-06038-VF,2024,PAID,2024-02-23,FAC-2024-59681
6287,2024-11-27,75,PRIVE,14452.76,2890.55,17343.31,0.0,0.0,17343.31,1032.34,14,2024-11-27,2024-11-29,2025-01-26,Développement logiciel,PO-11343-wR,2024,PAID,2025-01-22,FAC-2024-17760
6288,2024-12-30,90,PRIVE,11774.7,2354.94,14129.64,0.0,0.0,14129.64,784.98,15,2024-12-31,,2025-03-15,Formation technique,PO-40926-ch,2024,PAID,2025-03-07,FAC-2024-56017
6289,2024-12-18,73,PRIVE,19374.55,3874.91,23249.46,0.0,0.0,23249.46,1490.35,13,2024-12-18,2024-12-20,2025-02-27,Hébergement cloud,PO-51960-Rg,2024,PAID,2025-02-20,FAC-2024-58488
6291,2023-11-18,70,PUBLIC,12800.43,2560.09,15360.52,640.02,1920.06,12800.44,1422.27,9,2023-11-18,2023-11-23,2024-01-17,Hébergement cloud,PO-81586-fr,2023,PAID,2024-01-12,FAC-2023-48147
6294,2025-02-28,1,PRIVE,7506.24,1501.25,9007.49,0.0,0.0,9007.49,536.16,14,2025-03-01,2025-03-02,2025-05-10,Hébergement cloud,PO-67269-ip,2025,PAID,2025-05-17,FAC-2025-20801
6295,2024-05-06,79,PUBLIC,3770.3,754.06,4524.36,188.52,565.55,3770.29,1885.15,2,2024-05-08,2024-05-07,2024-07-29,Formation technique,PO-15293-YW,2024,PAID,2024-08-05,FAC-2024-48861
6302,2024-12-22,68,PUBLIC,6402.9,1280.58,7683.48,320.14,960.43,6402.91,1067.15,6,2024-12-23,2024-12-26,2025-02-25,Développement logiciel,PO-20297-WJ,2024,PAID,2025-03-12,FAC-2024-13007
6304,2025-03-26,73,PRIVE,3943.14,788.63,4731.77,0.0,0.0,4731.77,1971.57,2,2025-03-27,,2025-05-14,Hébergement cloud,PO-82132-Ri,2025,PAID,2025-05-02,FAC-2025-66205
6305,2024-01-13,18,PUBLIC,26695.36,5339.07,32034.43,1334.77,4004.3,26695.36,1668.46,16,2024-01-13,,2024-03-19,Maintenance SaaS,PO-83160-ch,2024,PAID,2024-03-13,FAC-2024-21202
6307,2025-03-23,37,PRIVE,428.6,85.72,514.32,0.0,0.0,514.32,85.72,5,2025-03-23,2025-03-26,2025-05-20,Consulting IT,PO-61423-fh,2025,PAID,2025-05-21,FAC-2025-02951
6312,2024-04-21,95,PUBLIC,6490.68,1298.14,7788.82,324.53,973.6,6490.69,540.89,12,2024-04-21,,2024-07-13,Formation technique,PO-83599-Ie,2024,PAID,2024-07-10,FAC-2024-85754
6319,2023-10-24,82,PUBLIC,3655.44,731.09,4386.53,182.77,548.32,3655.44,609.24,6,2023-10-26,2023-10-27,2024-01-06,Consulting IT,PO-08551-VE,2023,PAID,2024-01-05,FAC-2023-62623
6320,2025-02-07,25,PUBLIC,6368.12,1273.62,7641.74,318.41,955.22,6368.11,578.92,11,2025-02-08,,2025-04-07,Maintenance SaaS,PO-60287-wA,2025,PAID,2025-03-26,FAC-2025-09645
6322,2024-05-08,94,PUBLIC,20520.36,4104.07,24624.43,1026.02,3078.05,20520.36,1465.74,14,2024-05-08,2024-05-09,2024-06-18,Formation technique,PO-56515-lU,2024,PAID,2024-06-08,FAC-2024-16195
6324,2024-12-15,53,PUBLIC,23667.93,4733.59,28401.52,1183.4,3550.19,23667.93,1820.61,13,2024-12-17,,2025-02-20,Hébergement cloud,PO-05586-sH,2024,PAID,2025-02-05,FAC-2024-75097
6326,2024-12-29,67,PRIVE,2329.52,465.9,2795.42,0.0,0.0,2795.42,582.38,4,2024-12-30,2025-01-01,2025-02-15,Développement logiciel,PO-24184-bc,2024,PAID,2025-02-12,FAC-2024-82748
6327,2025-05-24,15,PUBLIC,5125.26,1025.05,6150.31,256.26,768.79,5125.26,1708.42,3,2025-05-26,2025-05-29,2025-07-16,Développement logiciel,PO-35282-ns,2025,PAID,2025-07-25,FAC-2025-05814
6329,2024-12-30,91,PRIVE,4690.08,938.02,5628.1,0.0,0.0,5628.1,1172.52,4,2024-12-30,2024-12-31,2025-01-30,Développement logiciel,PO-88475-ej,2024,PAID,2025-02-05,FAC-2024-64980
6330,2023-12-13,83,PRIVE,20329.4,4065.88,24395.28,0.0,0.0,24395.28,1563.8,13,2023-12-13,,2024-02-11,Développement logiciel,PO-16679-aF,2023,PAID,2024-02-06,FAC-2023-85755
6331,2024-11-15,69,PRIVE,8164.75,1632.95,9797.7,0.0,0.0,9797.7,742.25,11,2024-11-16,,2025-01-21,Licence logicielle,PO-03686-yJ,2024,PAID,2025-02-04,FAC-2024-05428
6335,2024-03-20,43,PRIVE,9369.76,1873.95,11243.71,0.0,0.0,11243.71,1171.22,8,2024-03-22,2024-03-24,2024-05-28,Hébergement cloud,PO-60504-mM,2024,PAID,2024-05-22,FAC-2024-50974
6336,2023-09-10,3,PRIVE,1089.18,217.84,1307.02,0.0,0.0,1307.02,181.53,6,2023-09-10,2023-09-15,2023-11-28,Formation technique,PO-77517-vU,2023,PAID,2023-12-09,FAC-2023-02916
6337,2025-07-10,65,PUBLIC,6752.1,1350.42,8102.52,337.61,1012.82,6752.09,450.14,15,2025-07-12,2025-07-13,2025-09-24,Formation technique,PO-36456-ya,2025,PAID,2025-09-14,FAC-2025-84927
6340,2024-05-21,84,PRIVE,1577.29,315.46,1892.75,0.0,0.0,1892.75,121.33,13,2024-05-21,,2024-08-19,Développement logiciel,PO-97058-WC,2024,PAID,2024-08-12,FAC-2024-14425
6341,2024-10-15,98,PUBLIC,14259.69,2851.94,17111.63,712.98,2138.95,14259.7,750.51,19,2024-10-15,2024-10-18,2025-01-10,Consulting IT,PO-01198-Jx,2024,PAID,2025-01-04,FAC-2024-82238
6346,2024-04-07,48,PRIVE,5773.91,1154.78,6928.69,0.0,0.0,6928.69,303.89,19,2024-04-07,2024-04-10,2024-06-03,Licence logicielle,PO-84977-OC,2024,PAID,2024-05-25,FAC-2024-85119
6347,2024-12-09,93,PRIVE,15030.51,3006.1,18036.61,0.0,0.0,18036.61,1366.41,11,2024-12-11,2024-12-13,2025-01-27,Développement logiciel,PO-22942-nw,2024,PAID,2025-01-16,FAC-2024-03536
6348,2025-07-08,54,PRIVE,1614.87,322.97,1937.84,0.0,0.0,1937.84,179.43,9,2025-07-09,2025-07-10,2025-10-02,Consulting IT,PO-13451-dI,2025,PAID,2025-09-17,FAC-2025-61075
6350,2024-11-23,51,PUBLIC,18511.38,3702.28,22213.66,925.57,2776.71,18511.38,1028.41,18,2024-11-24,2024-11-24,2024-12-30,Consulting IT,PO-39668-jM,2024,PAID,2024-12-25,FAC-2024-27390
6351,2024-02-21,9,PUBLIC,3739.42,747.88,4487.3,186.97,560.91,3739.42,1869.71,2,2024-02-22,2024-02-26,2024-04-22,Consulting IT,PO-76111-lR,2024,PAID,2024-05-02,FAC-2024-69278
6354,2025-07-20,47,PRIVE,12789.01,2557.8,15346.81,0.0,0.0,15346.81,983.77,13,2025-07-22,2025-07-21,2025-08-31,Licence logicielle,PO-88906-eP,2025,PAID,2025-09-03,FAC-2025-89585
6355,2024-03-12,93,PRIVE,17373.62,3474.72,20848.34,0.0,0.0,20848.34,1579.42,11,2024-03-12,2024-03-17,2024-05-18,Hébergement cloud,PO-13468-xL,2024,PAID,2024-05-06,FAC-2024-80750
6361,2025-04-05,19,PRIVE,13416.57,2683.31,16099.88,0.0,0.0,16099.88,789.21,17,2025-04-05,,2025-05-05,Développement logiciel,PO-82095-Us,2025,PAID,2025-05-03,FAC-2025-93330
6363,2024-10-27,39,PUBLIC,8356.56,1671.31,10027.87,417.83,1253.48,8356.56,1392.76,6,2024-10-29,2024-10-31,2024-12-11,Consulting IT,PO-13015-MS,2024,PAID,2024-12-24,FAC-2024-49956
6369,2025-05-03,64,PUBLIC,2013.41,402.68,2416.09,100.67,302.01,2013.41,287.63,7,2025-05-03,2025-05-04,2025-07-04,Hébergement cloud,PO-90220-vi,2025,PAID,2025-07-17,FAC-2025-46853
6370,2023-11-24,99,PUBLIC,1490.76,298.15,1788.91,74.54,223.61,1490.76,1490.76,1,2023-11-24,2023-11-29,2023-12-30,Formation technique,PO-20284-df,2023,PAID,2024-01-01,FAC-2023-10933
6371,2025-02-10,77,PUBLIC,5286.68,1057.34,6344.02,264.33,793.0,5286.69,755.24,7,2025-02-11,,2025-04-24,Développement logiciel,PO-72171-aU,2025,PAID,2025-05-07,FAC-2025-38422
6374,2024-01-30,10,PRIVE,378.78,75.76,454.54,0.0,0.0,454.54,126.26,3,2024-01-31,2024-02-02,2024-04-24,Consulting IT,PO-56114-kp,2024,PAID,2024-04-16,FAC-2024-47514
6375,2023-10-09,68,PUBLIC,5294.52,1058.9,6353.42,264.73,794.18,5294.51,294.14,18,2023-10-09,2023-10-11,2023-11-28,Développement logiciel,PO-43834-gD,2023,PAID,2023-12-04,FAC-2023-12763
6377,2024-01-02,38,PRIVE,7928.0,1585.6,9513.6,0.0,0.0,9513.6,1585.6,5,2024-01-02,2024-01-06,2024-03-15,Maintenance SaaS,PO-28801-bW,2024,PAID,2024-03-10,FAC-2024-76179
6379,2025-03-26,76,PUBLIC,6957.72,1391.54,8349.26,347.89,1043.66,6957.71,993.96,7,2025-03-27,2025-03-29,2025-05-20,Formation technique,PO-66257-Hs,2025,PAID,2025-05-25,FAC-2025-95068
6382,2024-09-09,72,PUBLIC,1011.56,202.31,1213.87,50.58,151.73,1011.56,53.24,19,2024-09-09,2024-09-11,2024-11-14,Consulting IT,PO-48684-nf,2024,PAID,2024-11-11,FAC-2024-15159
6388,2024-10-09,16,PRIVE,1240.68,248.14,1488.82,0.0,0.0,1488.82,413.56,3,2024-10-10,,2024-11-30,Consulting IT,PO-65973-yE,2024,PAID,2024-11-15,FAC-2024-05665
6389,2024-08-04,25,PUBLIC,6067.6,1213.52,7281.12,303.38,910.14,6067.6,866.8,7,2024-08-06,2024-08-07,2024-10-18,Formation technique,PO-13368-JU,2024,PAID,2024-10-05,FAC-2024-13453
6390,2024-10-02,61,PRIVE,16715.1,3343.02,20058.12,0.0,0.0,20058.12,1671.51,10,2024-10-03,2024-10-04,2024-12-17,Consulting IT,PO-88649-mM,2024,PAID,2024-12-09,FAC-2024-49892
6392,2025-04-05,98,PUBLIC,14224.16,2844.83,17068.99,711.21,2133.62,14224.16,889.01,16,2025-04-05,2025-04-06,2025-06-21,Maintenance SaaS,PO-23178-cU,2025,PAID,2025-06-12,FAC-2025-10074
6394,2024-04-18,22,PUBLIC,2503.34,500.67,3004.01,125.17,375.5,2503.34,178.81,14,2024-04-19,2024-04-23,2024-05-28,Hébergement cloud,PO-30041-TY,2024,PAID,2024-06-03,FAC-2024-91331
