invoice_id,invoice_number,client_name,client_id,issue_date,due_date,payment_date,amount_ht,vat_rate,vat_amount,amount_ttc,currency,status,type,category,payment_method,notes,created_at,updated_at
701,INV-2025-1700,Chevalier S.A.,116,2024-10-09,2024-12-01,2024-11-17,6901.76,20.0,1380.35,8282.11,CHF,paid,proforma,Hosting,credit_card,Déclarer enlever échapper distance pauvre doigt.,2024-07-03,2025-05-22
702,INV-2025-1701,Letellier,346,2025-05-23,2025-07-07,,3737.67,0.0,0.0,3737.67,CHF,overdue,invoice,Hosting,,,2024-10-21,2025-02-10
703,INV-2025-1702,Gonzalez Simon S.A.,206,2024-07-06,2024-09-01,2024-08-15,1280.26,20.0,256.05,1536.31,EUR,paid,credit_note,Consulting,paypal,Peuple travers précis avis combien.,2023-10-11,2024-08-29
704,INV-2025-1703,Michel S.A.R.L.,63,2023-09-10,2023-10-16,2023-10-25,8455.89,20.0,1691.18,10147.07,USD,paid_late,recurring,Support,paypal,Réel banc dire chose père sous en.,2024-02-01,2025-05-05
705,INV-2025-1704,Payet Laine S.A.,183,2024-02-28,2024-04-20,2024-04-11,7587.4,20.0,1517.48,9104.88,CHF,paid,recurring,Support,direct_debit,,2023-08-15,2024-08-05
706,INV-2025-1705,Ollivier,119,2024-12-19,2025-02-01,2025-01-22,2581.83,20.0,516.37,3098.2,USD,paid,invoice,Consulting,bank_transfer,Vieux mauvais donc histoire vêtir pouvoir comprendre.,2024-10-30,2025-01-16
707,INV-2025-1706,Hardy,310,2024-11-24,2025-01-09,2025-02-04,9723.52,20.0,1944.7,11668.22,GBP,paid_late,credit_note,Maintenance,direct_debit,,2024-12-01,2025-03-28
708,INV-2025-1707,Leduc,406,2024-09-09,2024-09-28,2024-10-09,5247.49,20.0,1049.5,6296.99,CHF,paid_late,credit_note,Maintenance,check,,2024-09-15,2024-10-19
709,INV-2025-1708,Le Gall,488,2025-04-08,2025-05-09,2025-04-16,8113.87,0.0,0.0,8113.87,EUR,paid,recurring,Consulting,check,,2024-05-03,2024-12-30
710,INV-2025-1709,Dubois,286,2024-02-09,2024-03-19,2024-02-24,456.21,5.5,25.09,481.3,GBP,paid,credit_note,Support,check,,2023-07-24,2025-02-11
711,INV-2025-1710,Barre Renault S.A.R.L.,338,2025-04-16,2025-06-15,2025-06-28,7663.71,20.0,1532.74,9196.45,CHF,paid_late,recurring,Development,credit_card,,2024-09-11,2024-07-26
712,INV-2025-1711,Ribeiro,316,2025-01-07,2025-02-16,2025-02-23,5951.35,20.0,1190.27,7141.62,GBP,paid_late,proforma,Training,bank_transfer,,2023-07-31,2025-05-16
713,INV-2025-1712,Godard,392,2024-06-21,2024-07-08,2024-07-29,3727.46,0.0,0.0,3727.46,GBP,paid_late,recurring,Consulting,check,,2024-01-19,2025-05-28
714,INV-2025-1713,Roche,127,2023-07-28,2023-09-03,2023-09-19,658.85,5.5,36.24,695.09,USD,paid_late,proforma,Design,bank_transfer,Soumettre hasard désormais prier pays santé.,2024-01-11,2024-11-02
715,INV-2025-1714,Toussaint,11,2023-09-22,2023-10-11,,1233.27,5.5,67.83,1301.1,GBP,overdue,invoice,Support,,,2024-01-26,2025-02-08
716,INV-2025-1715,Jacquet,11,2025-03-07,2025-04-18,2025-05-05,9023.96,10.0,902.4,9926.36,CHF,paid_late,invoice,Training,check,,2024-12-08,2025-05-07
717,INV-2025-1716,Roche,354,2024-09-08,2024-10-13,2024-10-04,8102.43,0.0,0.0,8102.43,USD,paid,proforma,Support,direct_debit,Confier eaux parvenir ouvert.,2024-02-20,2025-04-21
718,INV-2025-1717,Lebrun Moreau S.A.,497,2024-11-17,2025-01-13,2025-01-03,6186.8,10.0,618.68,6805.48,CHF,paid,credit_note,Support,bank_transfer,Vêtir aile vie.,2024-02-28,2024-11-04
719,INV-2025-1718,Petitjean,294,2023-10-28,2023-12-16,2024-01-05,2725.04,10.0,272.5,2997.54,CHF,paid_late,credit_note,Design,bank_transfer,Dehors cheval le.,2024-04-14,2025-01-02
720,INV-2025-1719,Guichard,291,2024-03-21,2024-05-12,2024-06-05,3434.7,0.0,0.0,3434.7,CHF,paid_late,recurring,Hardware,paypal,Poussière an avis raison chat disparaître folie.,2024-09-17,2025-01-21
721,INV-2025-1720,Deschamps Weber SA,222,2023-12-11,2024-02-05,,5095.93,10.0,509.59,5605.52,GBP,overdue,credit_note,Hosting,,,2023-10-26,2025-05-17
722,INV-2025-1721,Pires,452,2025-01-28,2025-03-23,2025-02-21,6748.45,5.5,371.16,7119.61,EUR,paid,credit_note,Design,check,,2024-07-02,2024-10-27
723,INV-2025-1722,Jacques Guyon SA,479,2025-02-14,2025-03-30,2025-02-17,6415.47,20.0,1283.09,7698.56,EUR,paid,credit_note,Training,check,,2024-08-31,2025-04-07
724,INV-2025-1723,Bazin,211,2023-12-31,2024-01-24,2024-02-14,7678.75,20.0,1535.75,9214.5,GBP,paid_late,invoice,Hardware,check,,2024-03-22,2025-07-21
725,INV-2025-1724,Vallet S.A.S.,208,2024-03-29,2024-05-01,2024-04-13,2638.82,5.5,145.14,2783.96,USD,paid,invoice,Software,credit_card,,2024-08-31,2024-09-08
726,INV-2025-1725,Philippe,217,2024-02-04,2024-03-09,2024-03-21,5642.27,20.0,1128.45,6770.72,EUR,paid_late,credit_note,Software,paypal,,2024-04-28,2025-07-02
727,INV-2025-1726,Huet et Fils,330,2023-09-01,2023-10-02,2023-09-22,2849.94,5.5,156.75,3006.69,EUR,paid,recurring,IT_Services,bank_transfer,Entrée combien double carte résistance accrocher.,2023-08-25,2025-03-05
728,INV-2025-1727,Guichard Pires SA,462,2025-03-22,2025-04-11,2025-05-07,3049.99,0.0,0.0,3049.99,CHF,paid_late,proforma,Consulting,check,Ciel beauté ouvrage tout vrai.,2024-11-20,2024-08-15
729,INV-2025-1728,Boutin Regnier SA,268,2023-09-07,2023-09-30,2023-10-11,5752.64,0.0,0.0,5752.64,GBP,paid_late,recurring,Consulting,credit_card,,2023-10-29,2025-01-28
730,INV-2025-1729,Navarro,413,2024-01-19,2024-02-23,2024-02-18,5884.83,20.0,1176.97,7061.8,USD,paid,recurring,Hardware,credit_card,,2025-02-12,2024-10-06
731,INV-2025-1730,Pelletier,442,2023-08-08,2023-09-05,,4450.81,10.0,445.08,4895.89,EUR,overdue,recurring,Development,,,2025-02-05,2024-09-13
732,INV-2025-1731,Munoz,494,2024-02-02,2024-02-24,2024-02-05,4295.44,5.5,236.25,4531.69,GBP,paid,credit_note,Training,check,Mine meilleur juste mon mêler entre.,2024-07-21,2024-11-07
733,INV-2025-1732,Muller Laporte S.A.,431,2025-05-26,2025-06-29,2025-07-18,9671.37,0.0,0.0,9671.37,EUR,paid_late,credit_note,Maintenance,direct_debit,,2024-07-07,2024-11-15
734,INV-2025-1733,Allard,274,2025-04-19,2025-06-13,,3692.27,0.0,0.0,3692.27,USD,overdue,recurring,Hosting,,,2024-05-04,2025-01-15
735,INV-2025-1734,Peron,47,2023-07-23,2023-09-01,,9187.47,10.0,918.75,10106.22,USD,overdue,proforma,Hardware,,Source page facile page.,2024-03-29,2025-04-29
736,INV-2025-1735,Aubert,405,2023-09-10,2023-10-05,,6350.39,20.0,1270.08,7620.47,EUR,overdue,proforma,Consulting,,Poitrine réfléchir choisir droit fuir entier billet.,2024-12-16,2024-08-18
737,INV-2025-1736,David Renaud SA,368,2023-08-26,2023-10-11,2023-09-07,4188.32,10.0,418.83,4607.15,CHF,paid,invoice,Software,paypal,,2024-08-03,2024-10-05
738,INV-2025-1737,Descamps,233,2023-10-07,2023-11-13,2023-10-10,7319.39,10.0,731.94,8051.33,EUR,paid,invoice,Software,check,Maître préférer devenir faim oeil autorité tout.,2024-01-02,2025-04-03
739,INV-2025-1738,Riou,161,2024-08-07,2024-08-30,2024-08-14,2080.75,10.0,208.07,2288.82,EUR,paid,invoice,Software,credit_card,,2023-09-09,2024-12-10
740,INV-2025-1739,Tessier,406,2024-09-28,2024-11-23,2024-12-09,8484.91,20.0,1696.98,10181.89,GBP,paid_late,recurring,Support,credit_card,,2025-03-31,2025-04-24
741,INV-2025-1740,Evrard,102,2023-09-06,2023-11-03,2023-11-24,3343.05,10.0,334.31,3677.36,EUR,paid_late,recurring,Training,credit_card,,2023-08-24,2025-05-04
742,INV-2025-1741,Garnier,11,2023-09-15,2023-10-24,,8854.98,5.5,487.02,9342.0,EUR,overdue,credit_note,Consulting,,Veiller blanc promener manquer contenir.,2024-09-04,2025-04-04
743,INV-2025-1742,Pascal Bouvet S.A.S.,206,2024-02-01,2024-02-28,2024-03-27,8533.13,0.0,0.0,8533.13,CHF,paid_late,proforma,Software,bank_transfer,Queue réflexion muet plonger premier grand.,2023-10-12,2024-09-25
744,INV-2025-1743,Dias Maréchal S.A.S.,396,2025-03-29,2025-04-23,,1261.77,20.0,252.35,1514.12,CHF,overdue,recurring,Consulting,,,2024-04-11,2025-04-04
745,INV-2025-1744,Benard,148,2023-11-22,2023-12-20,2024-01-12,8633.17,10.0,863.32,9496.49,CHF,paid_late,recurring,Software,check,Mer vrai sentier fusil partager saluer.,2024-03-31,2025-03-16
746,INV-2025-1745,Mallet Gosselin S.A.S.,215,2024-01-25,2024-03-18,2024-03-19,8258.48,5.5,454.22,8712.7,USD,paid_late,recurring,Software,bank_transfer,,2025-07-12,2025-05-08
747,INV-2025-1746,Pons,190,2024-02-05,2024-03-07,2024-03-10,4564.67,5.5,251.06,4815.73,CHF,paid_late,invoice,IT_Services,check,,2024-05-27,2024-07-23
748,INV-2025-1747,Jacquet S.A.S.,366,2025-02-06,2025-03-13,,4035.79,5.5,221.97,4257.76,CHF,overdue,recurring,Design,,,2023-08-05,2025-02-09
749,INV-2025-1748,Ribeiro S.A.,242,2023-11-04,2023-11-25,2023-12-03,615.91,5.5,33.88,649.79,GBP,paid_late,invoice,IT_Services,paypal,,2024-01-06,2025-06-20
750,INV-2025-1749,Lenoir,68,2024-03-23,2024-05-01,2024-03-25,4007.5,10.0,400.75,4408.25,EUR,paid,credit_note,Maintenance,credit_card,,2024-08-24,2025-02-24
751,INV-2025-1750,Gauthier Morel S.A.R.L.,364,2024-10-08,2024-11-13,,1406.0,10.0,140.6,1546.6,CHF,overdue,credit_note,Maintenance,,,2024-04-25,2024-09-21
752,INV-2025-1751,Poulain,383,2023-11-07,2023-11-24,,5042.19,10.0,504.22,5546.41,GBP,overdue,recurring,Maintenance,,Désormais devenir élément morceau montagne curiosité avant entrée.,2024-08-01,2024-09-28
753,INV-2025-1752,Valentin et Fils,265,2024-08-05,2024-09-05,2024-09-29,7639.48,10.0,763.95,8403.43,GBP,paid_late,recurring,Software,paypal,Annoncer rire figure renoncer toi.,2024-04-08,2024-12-05
754,INV-2025-1753,Delattre,28,2025-06-05,2025-07-21,2025-07-14,1597.52,20.0,319.5,1917.02,USD,paid,credit_note,IT_Services,credit_card,,2025-07-15,2025-06-25
755,INV-2025-1754,Letellier Guibert S.A.S.,60,2023-10-24,2023-12-08,2024-01-06,7089.03,20.0,1417.81,8506.84,CHF,paid_late,invoice,Support,paypal,Parti part article.,2024-09-03,2024-08-08
756,INV-2025-1755,Millet Gaudin et Fils,64,2024-03-27,2024-05-16,2024-05-18,4980.59,5.5,273.93,5254.52,GBP,paid_late,invoice,Hardware,paypal,,2024-01-11,2024-09-20
757,INV-2025-1756,Chrétien,299,2023-08-31,2023-09-25,2023-10-08,8243.46,5.5,453.39,8696.85,EUR,paid_late,credit_note,Hosting,bank_transfer,,2024-10-28,2025-03-03
758,INV-2025-1757,Lesage Charpentier S.A.R.L.,146,2024-08-18,2024-10-03,2024-08-26,8884.94,0.0,0.0,8884.94,EUR,paid,recurring,Training,direct_debit,Cerveau baisser mort armer.,2024-05-29,2024-11-02
759,INV-2025-1758,Charrier,236,2023-09-27,2023-10-18,,1622.38,0.0,0.0,1622.38,CHF,overdue,recurring,Maintenance,,,2024-06-25,2025-05-19
760,INV-2025-1759,Leduc Vaillant S.A.,167,2025-01-15,2025-01-30,2025-01-21,534.09,20.0,106.82,640.91,USD,paid,credit_note,IT_Services,paypal,,2024-08-05,2024-12-23
761,INV-2025-1760,Guilbert Chauvet et Fils,48,2024-12-10,2024-12-28,2025-01-06,5516.85,20.0,1103.37,6620.22,CHF,paid_late,proforma,Software,credit_card,Désert autour remplacer entraîner tomber beau plante.,2024-06-16,2024-12-12
762,INV-2025-1761,Barre,199,2024-04-18,2024-05-28,2024-05-06,8538.22,5.5,469.6,9007.82,CHF,paid,proforma,Software,bank_transfer,,2024-10-27,2025-04-03
763,INV-2025-1762,Marty Chauvet S.A.R.L.,184,2023-08-10,2023-09-21,2023-09-08,9224.83,5.5,507.37,9732.2,EUR,paid,proforma,Development,credit_card,,2024-11-19,2024-09-17
764,INV-2025-1763,Bourgeois Pottier SARL,47,2024-06-29,2024-08-07,2024-07-03,5674.27,20.0,1134.85,6809.12,CHF,paid,proforma,Design,credit_card,,2023-11-22,2025-05-13
765,INV-2025-1764,Rousset SA,347,2025-02-07,2025-03-21,2025-02-15,5182.08,20.0,1036.42,6218.5,USD,paid,credit_note,Support,direct_debit,,2024-01-28,2025-03-21
766,INV-2025-1765,Garcia,465,2025-07-11,2025-08-28,2025-07-12,4735.37,0.0,0.0,4735.37,CHF,paid,proforma,Software,credit_card,,2024-04-15,2025-04-18
767,INV-2025-1766,Schneider S.A.R.L.,292,2025-04-07,2025-05-11,,5278.61,10.0,527.86,5806.47,EUR,overdue,invoice,IT_Services,,,2024-07-23,2024-08-01
768,INV-2025-1767,Martins Morvan S.A.S.,182,2024-04-05,2024-05-22,2024-04-25,1035.4,10.0,103.54,1138.94,GBP,paid,invoice,Development,bank_transfer,,2025-02-25,2024-10-31
769,INV-2025-1768,Lemonnier Rocher et Fils,24,2024-09-21,2024-11-17,2024-11-06,7883.15,20.0,1576.63,9459.78,EUR,paid,recurring,Maintenance,paypal,,2023-08-07,2024-12-16
770,INV-2025-1769,Adam S.A.,175,2024-10-17,2024-11-30,2024-12-20,4554.48,10.0,455.45,5009.93,USD,paid_late,credit_note,Software,bank_transfer,Droite résistance ouvert arriver.,2024-12-13,2024-07-26
771,INV-2025-1770,Dupré,274,2023-09-12,2023-11-04,2023-10-19,6766.75,20.0,1353.35,8120.1,EUR,paid,invoice,Hosting,bank_transfer,,2025-05-15,2025-07-12
772,INV-2025-1771,Moreau SARL,156,2024-12-16,2025-02-10,2025-01-19,6948.88,20.0,1389.78,8338.66,GBP,paid,recurring,Maintenance,bank_transfer,,2025-05-27,2025-07-01
773,INV-2025-1772,Gillet Grégoire et Fils,440,2024-12-08,2024-12-23,2024-12-26,8178.09,5.5,449.79,8627.88,EUR,paid_late,credit_note,Support,credit_card,,2023-10-09,2025-07-09
774,INV-2025-1773,Godard,45,2024-03-24,2024-05-05,,8596.07,5.5,472.78,9068.85,GBP,overdue,recurring,Software,,,2024-09-08,2024-08-26
775,INV-2025-1774,Guilbert,494,2023-12-14,2023-12-30,2023-12-23,9033.91,20.0,1806.78,10840.69,CHF,paid,recurring,IT_Services,check,,2025-07-12,2025-04-25
776,INV-2025-1775,Laporte Schneider SARL,27,2023-08-08,2023-09-04,2023-08-11,8311.56,20.0,1662.31,9973.87,GBP,paid,invoice,Consulting,check,Fond ci étoile étroit paraître demande vingt.,2024-08-16,2024-11-07
777,INV-2025-1776,Chevallier,19,2025-04-13,2025-05-29,2025-04-19,5998.81,10.0,599.88,6598.69,CHF,paid,recurring,Support,direct_debit,,2025-06-14,2025-06-04
778,INV-2025-1777,Jean,119,2023-08-14,2023-10-07,,9060.22,20.0,1812.04,10872.26,EUR,overdue,invoice,Hosting,,,2023-11-18,2024-12-02
779,INV-2025-1778,Fernandez Chauveau S.A.R.L.,456,2025-06-18,2025-08-07,2025-07-07,8939.48,20.0,1787.9,10727.38,CHF,paid,invoice,Support,direct_debit,Veiller or paraître décider dépasser chien victime.,2025-06-29,2025-03-15
780,INV-2025-1779,Leclerc Guibert S.A.,148,2024-04-03,2024-05-10,2024-05-16,4418.68,5.5,243.03,4661.71,USD,paid_late,recurring,Training,check,,2024-10-17,2025-02-18
781,INV-2025-1780,Ruiz Lagarde et Fils,68,2025-01-04,2025-02-02,2025-01-23,6881.24,20.0,1376.25,8257.49,GBP,paid,recurring,Hosting,paypal,Tellement gris tel regretter personnage mois cinq.,2023-09-14,2025-02-24
782,INV-2025-1781,Prévost Rodrigues et Fils,342,2024-09-08,2024-10-03,2024-09-19,2896.33,0.0,0.0,2896.33,CHF,paid,credit_note,Software,credit_card,,2023-08-15,2025-05-16
783,INV-2025-1782,Bailly,156,2024-03-26,2024-05-11,2024-05-05,4218.25,20.0,843.65,5061.9,USD,paid,credit_note,Development,bank_transfer,Queue sac parvenir quarante chez construire.,2023-11-03,2024-10-02
784,INV-2025-1783,Seguin,90,2023-08-12,2023-09-18,,3634.73,5.5,199.91,3834.64,EUR,overdue,invoice,Training,,,2024-10-06,2025-03-18
785,INV-2025-1784,Grondin Torres SA,133,2024-01-18,2024-03-12,2024-03-15,5663.62,20.0,1132.72,6796.34,GBP,paid_late,proforma,IT_Services,direct_debit,,2024-04-28,2024-08-23
786,INV-2025-1785,Lucas,362,2025-01-07,2025-01-31,,8749.59,0.0,0.0,8749.59,EUR,overdue,recurring,Support,,Sentir intention pencher connaissance fixe inutile coin.,2024-01-15,2024-08-04
787,INV-2025-1786,Dupuy S.A.R.L.,422,2024-06-04,2024-06-26,,7838.36,0.0,0.0,7838.36,EUR,overdue,invoice,Software,,,2024-01-12,2025-05-07
788,INV-2025-1787,Boulay Martins SA,363,2024-12-25,2025-01-22,,1654.62,10.0,165.46,1820.08,CHF,overdue,recurring,Consulting,,,2023-12-08,2025-07-18
789,INV-2025-1788,Lagarde,225,2024-06-28,2024-08-05,2024-08-26,1463.95,5.5,80.52,1544.47,CHF,paid_late,invoice,Hardware,check,,2024-04-01,2025-06-24
790,INV-2025-1789,Lebon,185,2024-07-12,2024-08-28,2024-08-04,2733.55,20.0,546.71,3280.26,USD,paid,credit_note,Development,check,Offrir saison problème.,2024-05-25,2025-03-17
791,INV-2025-1790,Dijoux SA,460,2025-07-21,2025-08-13,,4192.75,20.0,838.55,5031.3,CHF,unpaid,proforma,IT_Services,,,2024-07-08,2025-01-16
792,INV-2025-1791,Moulin S.A.S.,44,2025-04-25,2025-05-10,2025-06-06,5221.75,0.0,0.0,5221.75,GBP,paid_late,proforma,Hosting,credit_card,,2024-09-13,2024-12-23
793,INV-2025-1792,Blondel,463,2025-02-13,2025-03-25,2025-02-16,6635.74,5.5,364.97,7000.71,EUR,paid,proforma,Hosting,check,Vent content haut sourire remarquer du combat écouter.,2025-07-06,2024-08-13
794,INV-2025-1793,Barthelemy Imbert S.A.R.L.,466,2025-01-08,2025-03-08,2025-02-27,3112.8,10.0,311.28,3424.08,GBP,paid,invoice,Maintenance,direct_debit,,2023-10-02,2025-04-29
795,INV-2025-1794,Merle Mary et Fils,455,2024-08-14,2024-09-07,2024-08-24,4517.27,5.5,248.45,4765.72,CHF,paid,proforma,Hosting,credit_card,Chaîne garçon humain conclure nombreux prêter cour.,2024-07-11,2024-08-27
796,INV-2025-1795,Wagner Peron SA,267,2024-02-02,2024-02-22,2024-03-04,3411.48,5.5,187.63,3599.11,GBP,paid_late,credit_note,Consulting,direct_debit,,2023-10-02,2024-09-05
797,INV-2025-1796,Clément,15,2025-01-21,2025-03-10,2025-03-05,6393.29,0.0,0.0,6393.29,GBP,paid,credit_note,Maintenance,check,Présent prononcer vieux or circonstance mer approcher.,2023-12-03,2025-07-12
798,INV-2025-1797,Rodrigues Colin et Fils,322,2024-04-08,2024-04-30,2024-04-22,8431.68,10.0,843.17,9274.85,GBP,paid,invoice,IT_Services,bank_transfer,,2023-09-01,2025-01-02
799,INV-2025-1798,Hervé,413,2024-03-18,2024-05-08,2024-04-17,4586.16,5.5,252.24,4838.4,USD,paid,proforma,Maintenance,paypal,,2024-11-21,2024-10-01
800,INV-2025-1799,Renaud Bernard S.A.S.,267,2023-10-22,2023-12-21,2024-01-17,1485.72,20.0,297.14,1782.86,USD,paid_late,invoice,Training,direct_debit,,2025-03-09,2024-10-29
801,INV-2025-1800,Didier,425,2023-08-01,2023-09-08,2023-09-14,1550.88,20.0,310.18,1861.06,CHF,paid_late,invoice,Consulting,bank_transfer,,2024-09-18,2025-06-01
802,INV-2025-1801,Carpentier Pruvost et Fils,347,2023-07-27,2023-08-19,2023-09-12,4517.02,10.0,451.7,4968.72,CHF,paid_late,recurring,Maintenance,direct_debit,,2024-07-27,2025-01-15
803,INV-2025-1802,Chevalier,375,2024-06-05,2024-07-17,,6921.28,20.0,1384.26,8305.54,CHF,overdue,credit_note,Software,,,2024-11-01,2025-03-13
804,INV-2025-1803,Legendre,356,2023-07-28,2023-09-12,2023-08-20,1380.91,0.0,0.0,1380.91,USD,paid,recurring,Support,bank_transfer,Million salle armée chemin perdre année si placer.,2025-05-04,2025-03-14
805,INV-2025-1804,Girard SA,57,2024-03-10,2024-04-29,2024-04-11,9523.04,20.0,1904.61,11427.65,EUR,paid,proforma,Design,paypal,,2024-06-11,2024-09-30
806,INV-2025-1805,Pineau Bouvet S.A.S.,156,2023-11-25,2023-12-19,2023-12-22,3118.75,10.0,311.88,3430.63,GBP,paid_late,recurring,IT_Services,credit_card,,2024-04-28,2025-07-19
807,INV-2025-1806,Breton,456,2023-08-19,2023-10-10,2023-08-28,9374.52,10.0,937.45,10311.97,GBP,paid,credit_note,Software,check,,2024-05-05,2025-07-06
808,INV-2025-1807,Thierry S.A.R.L.,247,2024-05-12,2024-07-01,2024-07-30,8717.22,20.0,1743.44,10460.66,GBP,paid_late,recurring,Training,check,,2025-05-08,2025-02-21
809,INV-2025-1808,Lucas,390,2023-09-11,2023-11-03,2023-10-09,1471.37,20.0,294.27,1765.64,CHF,paid,recurring,Software,paypal,,2023-10-26,2025-04-18
810,INV-2025-1809,Laine,461,2025-05-20,2025-07-13,2025-06-15,4155.32,5.5,228.54,4383.86,CHF,paid,proforma,Development,bank_transfer,Maison pousser or brusquement protéger parfaitement.,2023-09-30,2025-01-27
811,INV-2025-1810,Launay,363,2025-02-04,2025-03-19,2025-04-11,6494.57,5.5,357.2,6851.77,EUR,paid_late,proforma,Development,bank_transfer,,2024-11-07,2025-06-17
812,INV-2025-1811,Dumont,491,2024-03-24,2024-04-13,2024-04-18,6225.17,0.0,0.0,6225.17,USD,paid_late,recurring,Development,bank_transfer,,2024-11-12,2025-02-26
813,INV-2025-1812,Teixeira,126,2024-08-11,2024-09-29,2024-09-30,287.84,5.5,15.83,303.67,CHF,paid_late,invoice,Development,direct_debit,,2025-04-11,2024-10-01
814,INV-2025-1813,Neveu Charpentier S.A.,175,2025-06-08,2025-07-30,2025-07-07,8633.55,0.0,0.0,8633.55,CHF,paid,credit_note,Hosting,bank_transfer,Caractère inquiétude retirer.,2025-02-15,2025-06-17
815,INV-2025-1814,Pasquier,278,2023-12-31,2024-02-04,2024-02-28,1001.15,0.0,0.0,1001.15,USD,paid_late,proforma,Software,credit_card,,2023-08-28,2024-11-29
816,INV-2025-1815,Riou S.A.,31,2024-04-19,2024-05-09,2024-05-09,9526.43,5.5,523.95,10050.38,GBP,paid,credit_note,IT_Services,bank_transfer,,2025-01-09,2024-11-09
817,INV-2025-1816,Ribeiro,133,2024-02-05,2024-02-26,2024-02-11,4186.95,10.0,418.69,4605.64,CHF,paid,invoice,IT_Services,credit_card,,2024-08-20,2025-02-21
818,INV-2025-1817,Noël et Fils,487,2024-03-30,2024-05-22,2024-06-12,4980.5,20.0,996.1,5976.6,EUR,paid_late,proforma,IT_Services,paypal,,2024-04-07,2024-12-02
819,INV-2025-1818,Roger S.A.,468,2024-05-25,2024-07-05,2024-08-03,386.17,5.5,21.24,407.41,EUR,paid_late,proforma,Development,direct_debit,,2024-04-05,2025-06-12
820,INV-2025-1819,Da Silva,156,2024-04-10,2024-05-10,2024-05-26,6550.35,5.5,360.27,6910.62,CHF,paid_late,recurring,Consulting,direct_debit,,2024-12-06,2024-09-13
821,INV-2025-1820,Regnier,276,2024-07-30,2024-08-23,2024-08-14,9854.56,5.5,542.0,10396.56,CHF,paid,recurring,IT_Services,bank_transfer,Inconnu rompre toujours aspect madame mois.,2024-12-31,2024-11-22
822,INV-2025-1821,Guillaume S.A.S.,31,2024-09-26,2024-11-19,2024-11-17,9723.61,0.0,0.0,9723.61,CHF,paid,proforma,Design,paypal,Retrouver souvent étudier vêtir douze amuser.,2024-05-10,2025-03-23
823,INV-2025-1822,Masse Seguin S.A.R.L.,300,2024-09-09,2024-10-18,,8440.14,5.5,464.21,8904.35,GBP,overdue,invoice,Software,,Nous soin ramasser près.,2024-03-24,2025-04-24
824,INV-2025-1823,Fernandez,426,2023-08-16,2023-10-06,2023-09-11,988.18,0.0,0.0,988.18,USD,paid,proforma,Hosting,credit_card,,2024-08-13,2025-06-28
825,INV-2025-1824,Sauvage,386,2024-01-23,2024-02-27,,9459.54,10.0,945.95,10405.49,CHF,overdue,proforma,Hardware,,,2025-04-28,2024-11-17
826,INV-2025-1825,Roger,9,2024-01-06,2024-02-10,2024-02-25,4652.01,10.0,465.2,5117.21,USD,paid_late,invoice,Design,check,,2023-10-19,2024-12-15
827,INV-2025-1826,Morin Hebert S.A.S.,391,2025-03-23,2025-04-07,2025-03-24,4190.31,20.0,838.06,5028.37,CHF,paid,invoice,Consulting,direct_debit,,2023-08-12,2025-05-29
828,INV-2025-1827,Aubert Leblanc S.A.R.L.,424,2024-07-31,2024-09-26,2024-09-17,1321.81,20.0,264.36,1586.17,GBP,paid,recurring,Software,bank_transfer,,2025-02-11,2025-06-27
829,INV-2025-1828,Diallo,381,2024-09-01,2024-10-09,,4501.32,5.5,247.57,4748.89,EUR,overdue,proforma,Training,,,2024-04-03,2024-09-16
830,INV-2025-1829,Leclerc Ramos SA,120,2025-03-11,2025-05-04,2025-03-20,8103.3,5.5,445.68,8548.98,CHF,paid,proforma,IT_Services,paypal,,2024-07-14,2024-12-20
831,INV-2025-1830,Thomas SARL,421,2025-01-27,2025-03-28,2025-04-20,2169.95,5.5,119.35,2289.3,CHF,paid_late,invoice,Maintenance,direct_debit,,2025-07-17,2024-08-09
832,INV-2025-1831,Bigot,34,2025-01-06,2025-01-31,2025-01-14,6632.4,5.5,364.78,6997.18,USD,paid,invoice,Software,paypal,Bord réflexion queue.,2023-08-10,2025-03-04
833,INV-2025-1832,Riou,99,2025-03-03,2025-04-01,,7316.1,10.0,731.61,8047.71,EUR,overdue,proforma,Development,,Entendre contre doucement ensemble hauteur.,2023-10-23,2024-11-06
834,INV-2025-1833,Paris Noël SA,438,2023-11-15,2023-11-30,,6445.57,0.0,0.0,6445.57,GBP,overdue,recurring,Hosting,,,2024-11-18,2025-02-25
835,INV-2025-1834,Allard Marty S.A.S.,453,2024-08-25,2024-10-22,2024-09-03,5006.19,0.0,0.0,5006.19,USD,paid,invoice,Maintenance,check,,2024-03-27,2024-11-05
836,INV-2025-1835,Picard Guérin SARL,451,2023-11-09,2023-12-14,2023-12-06,2026.62,0.0,0.0,2026.62,EUR,paid,credit_note,Hosting,bank_transfer,Suite mauvais arrêter amener taille arracher fille bas.,2024-05-23,2024-09-30
837,INV-2025-1836,Langlois,15,2025-01-20,2025-02-16,2025-03-04,3176.98,0.0,0.0,3176.98,CHF,paid_late,recurring,IT_Services,direct_debit,Rouge preuve plan marché vieillard rapport.,2024-07-19,2025-02-28
838,INV-2025-1837,Rocher S.A.R.L.,123,2023-11-02,2023-12-08,,2546.82,20.0,509.36,3056.18,GBP,overdue,invoice,Training,,,2023-10-07,2025-01-16
839,INV-2025-1838,Lelièvre,392,2024-03-20,2024-04-19,,7779.92,20.0,1555.98,9335.9,EUR,overdue,recurring,Design,,,2024-01-19,2024-10-18
