STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,CREATED_AT,SOURCE_FILENAME,FILE_BLOB,MIME_TYPE,RELATED_EXPENSE_ID,VALUE_DATE,MATCH_TYPE,GROUPED_INVOICE_IDS,ACTUAL_INVOICE_ID
660,2024-02-15,VIREMENT RECU,REF: FAC-2023-74699 - Développement logiciel,,2825.83,Paiement facture FAC-2023-74699,1618.0,2025-07-28 15:45:43.059525,releve_202402.csv,,text/csv,,2024-02-15,MATCHED,,
661,2023-11-21,VIREMENT RECU,REF: FAC-2023-22439 - Licence logicielle,,1834.02,Paiement facture FAC-2023-22439,1620.0,2025-07-28 15:45:43.059525,releve_202311.csv,,text/csv,,2023-11-21,MATCHED,,
662,2025-02-12,VIREMENT RECU,REF: FAC-2025-80568 - Consulting IT,,23345.4,Paiement facture FAC-2025-80568,1622.0,2025-07-28 15:45:43.059525,releve_202502.csv,,text/csv,,2025-02-12,MATCHED,,
663,2025-01-11,VIREMENT RECU,REF: FAC-2024-13843 - Formation technique,,37711.24,Paiement facture FAC-2024-13843,1626.0,2025-07-28 15:45:43.059525,releve_202501.csv,,text/csv,,2025-01-11,MATCHED,,
664,2025-04-28,VIREMENT RECU,REF: FAC-2025-81662 - Formation technique,,15656.76,Paiement facture FAC-2025-81662,1627.0,2025-07-28 15:45:43.059525,releve_202504.csv,,text/csv,,2025-04-28,MATCHED,,
665,2025-04-21,VIREMENT RECU,REF: FAC-2025-72561 - Formation technique,,24226.42,Paiement facture FAC-2025-72561,1628.0,2025-07-28 15:45:43.059525,releve_202504.csv,,text/csv,,2025-04-21,MATCHED,,
666,2023-11-26,VIREMENT RECU,REF: FAC-2023-93217 - Maintenance SaaS,,10634.9,Paiement facture FAC-2023-93217,1630.0,2025-07-28 15:45:43.059525,releve_202311.csv,,text/csv,,2023-11-26,MATCHED,,
667,2024-01-28,VIREMENT RECU,REF: FAC-2023-03599 - Développement logiciel,,14630.16,Paiement facture FAC-2023-03599,1633.0,2025-07-28 15:45:43.059525,releve_202401.csv,,text/csv,,2024-01-28,MATCHED,,
668,2024-12-29,VIREMENT RECU,REF: FAC-2024-82237 - Maintenance SaaS,,4006.8,Paiement facture FAC-2024-82237,1634.0,2025-07-28 15:45:43.059525,releve_202412.csv,,text/csv,,2024-12-29,MATCHED,,
669,2025-03-02,VIREMENT RECU,REF: FAC-2025-96746 - Formation technique,,36319.68,Paiement facture FAC-2025-96746,1636.0,2025-07-28 15:45:43.059525,releve_202503.csv,,text/csv,,2025-03-02,MATCHED,,
670,2025-03-20,VIREMENT RECU,REF: FAC-2025-94313 - Hébergement cloud,,3968.49,Paiement facture FAC-2025-94313,1645.0,2025-07-28 15:45:43.059525,releve_202503.csv,,text/csv,,2025-03-20,MATCHED,,
671,2025-02-07,VIREMENT RECU,REF: FAC-2024-82798 - Hébergement cloud,,2325.0,Paiement facture FAC-2024-82798,1646.0,2025-07-28 15:45:43.059525,releve_202502.csv,,text/csv,,2025-02-07,MATCHED,,
672,2023-11-17,VIREMENT RECU,REF: FAC-2023-25907 - Hébergement cloud,,6871.05,Paiement facture FAC-2023-25907,1648.0,2025-07-28 15:45:43.059525,releve_202311.csv,,text/csv,,2023-11-17,MATCHED,,
673,2024-07-29,VIREMENT RECU,REF: FAC-2024-91418 - Développement logiciel,,16861.68,Paiement facture FAC-2024-91418,1649.0,2025-07-28 15:45:43.059525,releve_202407.csv,,text/csv,,2024-07-29,MATCHED,,
674,2024-01-17,VIREMENT RECU,REF: FAC-2023-19902 - Maintenance SaaS,,23733.5,Paiement facture FAC-2023-19902,1650.0,2025-07-28 15:45:43.059525,releve_202401.csv,,text/csv,,2024-01-17,MATCHED,,
675,2025-04-18,VIREMENT RECU,REF: FAC-2025-46079 - Maintenance SaaS,,762.07,Paiement facture FAC-2025-46079,1653.0,2025-07-28 15:45:43.059525,releve_202504.csv,,text/csv,,2025-04-18,MATCHED,,
676,2024-02-26,VIREMENT RECU,REF: FAC-2023-06755 - Hébergement cloud,,6749.76,Paiement facture FAC-2023-06755,1658.0,2025-07-28 15:45:43.059525,releve_202402.csv,,text/csv,,2024-02-26,MATCHED,,
677,2025-08-06,VIREMENT RECU,REF: FAC-2025-60442 - Formation technique,,2446.65,Paiement facture FAC-2025-60442,1660.0,2025-07-28 15:45:43.059525,releve_202508.csv,,text/csv,,2025-08-06,MATCHED,,
678,2024-04-01,VIREMENT RECU,REF: FAC-2024-86585 - Consulting IT,,7288.56,Paiement facture FAC-2024-86585,1662.0,2025-07-28 15:45:43.059525,releve_202404.csv,,text/csv,,2024-04-01,MATCHED,,
679,2025-03-20,VIREMENT RECU,REF: FAC-2025-61589 - Développement logiciel,,28260.65,Paiement facture FAC-2025-61589,1666.0,2025-07-28 15:45:43.059525,releve_202503.csv,,text/csv,,2025-03-20,MATCHED,,
680,2024-04-29,VIREMENT RECU,REF: FAC-2024-51917 - Développement logiciel,,1253.16,Paiement facture FAC-2024-51917,1669.0,2025-07-28 15:45:43.059525,releve_202404.csv,,text/csv,,2024-04-29,MATCHED,,
681,2024-03-11,VIREMENT RECU,REF: FAC-2024-11619 - Hébergement cloud,,6569.14,Paiement facture FAC-2024-11619,1672.0,2025-07-28 15:45:43.059525,releve_202403.csv,,text/csv,,2024-03-11,MATCHED,,
682,2024-10-30,VIREMENT RECU,REF: FAC-2024-86308 - Licence logicielle,,6763.09,Paiement facture FAC-2024-86308,1673.0,2025-07-28 15:45:43.059525,releve_202410.csv,,text/csv,,2024-10-30,MATCHED,,
683,2025-09-22,VIREMENT RECU,REF: FAC-2025-80017 - Licence logicielle,,18415.72,Paiement facture FAC-2025-80017,1674.0,2025-07-28 15:45:43.059525,releve_202509.csv,,text/csv,,2025-09-22,MATCHED,,
684,2024-07-18,VIREMENT RECU,REF: FAC-2024-57804 - Formation technique,,19796.17,Paiement facture FAC-2024-57804,1677.0,2025-07-28 15:45:43.059525,releve_202407.csv,,text/csv,,2024-07-18,MATCHED,,
685,2025-02-11,VIREMENT RECU,REF: FAC-2024-81680 - Licence logicielle,,8895.78,Paiement facture FAC-2024-81680,1681.0,2025-07-28 15:45:43.059525,releve_202502.csv,,text/csv,,2025-02-11,MATCHED,,
686,2024-12-02,VIREMENT RECU,REF: FAC-2024-81494 - Formation technique,,576.01,Paiement facture FAC-2024-81494,1683.0,2025-07-28 15:45:43.059525,releve_202412.csv,,text/csv,,2024-12-02,MATCHED,,
687,2024-01-22,VIREMENT RECU,REF: FAC-2023-38499 - Hébergement cloud,,22581.6,Paiement facture FAC-2023-38499,1689.0,2025-07-28 15:45:43.059525,releve_202401.csv,,text/csv,,2024-01-22,MATCHED,,
688,2025-07-28,VIREMENT RECU,REF: FAC-2025-81415 - Maintenance SaaS,,12530.61,Paiement facture FAC-2025-81415,1691.0,2025-07-28 15:45:43.059525,releve_202507.csv,,text/csv,,2025-07-28,MATCHED,,
689,2024-04-30,VIREMENT RECU,REF: FAC-2024-09797 - Maintenance SaaS,,3303.04,Paiement facture FAC-2024-09797,1692.0,2025-07-28 15:45:43.059525,releve_202404.csv,,text/csv,,2024-04-30,MATCHED,,
690,2023-11-23,VIREMENT RECU,REF: FAC-2023-84359 - Hébergement cloud,,12883.84,Paiement facture FAC-2023-84359,1693.0,2025-07-28 15:45:43.059525,releve_202311.csv,,text/csv,,2023-11-23,MATCHED,,
691,2025-07-10,VIREMENT RECU,REF: FAC-2025-63743 - Hébergement cloud,,1389.11,Paiement facture FAC-2025-63743,1694.0,2025-07-28 15:45:43.059525,releve_202507.csv,,text/csv,,2025-07-10,MATCHED,,
692,2024-03-06,VIREMENT RECU,REF: FAC-2023-54233 - Consulting IT,,15357.29,Paiement facture FAC-2023-54233,1695.0,2025-07-28 15:45:43.059525,releve_202403.csv,,text/csv,,2024-03-06,MATCHED,,
693,2025-09-02,VIREMENT RECU,REF: FAC-2025-95602 - Consulting IT,,4333.97,Paiement facture FAC-2025-95602,1697.0,2025-07-28 15:45:43.059525,releve_202509.csv,,text/csv,,2025-09-02,MATCHED,,
694,2024-10-05,VIREMENT RECU,REF: FAC-2024-25707 - Formation technique,,1854.45,Paiement facture FAC-2024-25707,1699.0,2025-07-28 15:45:43.059525,releve_202410.csv,,text/csv,,2024-10-05,MATCHED,,
695,2023-09-26,VIREMENT RECU,REF: FAC-2023-60491 - Licence logicielle,,11974.55,Paiement facture FAC-2023-60491,1702.0,2025-07-28 15:45:43.059525,releve_202309.csv,,text/csv,,2023-09-26,MATCHED,,
696,2024-03-10,VIREMENT RECU,REF: FAC-2024-78783 - Maintenance SaaS,,2061.89,Paiement facture FAC-2024-78783,1705.0,2025-07-28 15:45:43.059525,releve_202403.csv,,text/csv,,2024-03-10,MATCHED,,
697,2024-09-19,VIREMENT RECU,REF: FAC-2024-89832 - Formation technique,,24867.0,Paiement facture FAC-2024-89832,1707.0,2025-07-28 15:45:43.059525,releve_202409.csv,,text/csv,,2024-09-19,MATCHED,,
698,2024-09-18,VIREMENT RECU,REF: FAC-2024-42604 - Consulting IT,,32051.4,Paiement facture FAC-2024-42604,1710.0,2025-07-28 15:45:43.059525,releve_202409.csv,,text/csv,,2024-09-18,MATCHED,,
699,2024-08-29,VIREMENT RECU,REF: FAC-2024-46139 - Consulting IT,,12681.16,Paiement facture FAC-2024-46139,1711.0,2025-07-28 15:45:43.059525,releve_202408.csv,,text/csv,,2024-08-29,MATCHED,,
700,2024-11-13,VIREMENT RECU,REF: FAC-2024-40099 - Hébergement cloud,,23032.8,Paiement facture FAC-2024-40099,1712.0,2025-07-28 15:45:43.059525,releve_202411.csv,,text/csv,,2024-11-13,MATCHED,,
701,2024-07-18,VIREMENT RECU,REF: FAC-2024-17468 - Hébergement cloud,,3517.06,Paiement facture FAC-2024-17468,1715.0,2025-07-28 15:45:43.059525,releve_202407.csv,,text/csv,,2024-07-18,MATCHED,,
702,2024-08-05,VIREMENT RECU,REF: FAC-2024-63343 - Développement logiciel,,2879.76,Paiement facture FAC-2024-63343,1716.0,2025-07-28 15:45:43.059525,releve_202408.csv,,text/csv,,2024-08-05,MATCHED,,
703,2024-12-31,VIREMENT RECU,REF: FAC-2024-08806 - Hébergement cloud,,15836.15,Paiement facture FAC-2024-08806,1720.0,2025-07-28 15:45:43.059525,releve_202412.csv,,text/csv,,2024-12-31,MATCHED,,
704,2025-05-15,VIREMENT RECU,REF: FAC-2025-71694 - Formation technique,,16735.8,Paiement facture FAC-2025-71694,1721.0,2025-07-28 15:45:43.059525,releve_202505.csv,,text/csv,,2025-05-15,MATCHED,,
705,2024-01-23,VIREMENT RECU,REF: FAC-2023-28436 - Développement logiciel,,11725.11,Paiement facture FAC-2023-28436,1724.0,2025-07-28 15:45:43.059525,releve_202401.csv,,text/csv,,2024-01-23,MATCHED,,
706,2025-02-26,VIREMENT RECU,REF: FAC-2024-10242 - Licence logicielle,,22607.15,Paiement facture FAC-2024-10242,1729.0,2025-07-28 15:45:43.059525,releve_202502.csv,,text/csv,,2025-02-26,MATCHED,,
707,2025-01-26,VIREMENT RECU,REF: FAC-2024-78367 - Hébergement cloud,,1669.86,Paiement facture FAC-2024-78367,1732.0,2025-07-28 15:45:43.059525,releve_202501.csv,,text/csv,,2025-01-26,MATCHED,,
708,2025-03-15,VIREMENT RECU,REF: FAC-2025-80536 - Maintenance SaaS,,3237.89,Paiement facture FAC-2025-80536,1733.0,2025-07-28 15:45:43.059525,releve_202503.csv,,text/csv,,2025-03-15,MATCHED,,
709,2024-08-08,VIREMENT RECU,REF: FAC-2024-90827 - Licence logicielle,,6614.16,Paiement facture FAC-2024-90827,1734.0,2025-07-28 15:45:43.059525,releve_202408.csv,,text/csv,,2024-08-08,MATCHED,,
710,2023-09-14,VIREMENT RECU,REF: FAC-2023-02026 - Maintenance SaaS,,9443.51,Paiement facture FAC-2023-02026,1736.0,2025-07-28 15:45:43.059525,releve_202309.csv,,text/csv,,2023-09-14,MATCHED,,
711,2024-02-18,VIREMENT RECU,REF: FAC-2023-55626 - Développement logiciel,,27485.02,Paiement facture FAC-2023-55626,1738.0,2025-07-28 15:45:43.059525,releve_202402.csv,,text/csv,,2024-02-18,MATCHED,,
712,2024-12-13,VIREMENT RECU,REF: FAC-2024-59490 - Formation technique,,5527.69,Paiement facture FAC-2024-59490,1739.0,2025-07-28 15:45:43.059525,releve_202412.csv,,text/csv,,2024-12-13,MATCHED,,
713,2025-04-20,VIREMENT RECU,REF: FAC-2025-51375 - Développement logiciel,,12855.46,Paiement facture FAC-2025-51375,1740.0,2025-07-28 15:45:43.059525,releve_202504.csv,,text/csv,,2025-04-20,MATCHED,,
714,2025-04-01,VIREMENT RECU,REF: FAC-2025-42460 - Formation technique,,2307.24,Paiement facture FAC-2025-42460,1742.0,2025-07-28 15:45:43.059525,releve_202504.csv,,text/csv,,2025-04-01,MATCHED,,
715,2024-09-06,VIREMENT RECU,REF: FAC-2024-19070 - Formation technique,,10878.05,Paiement facture FAC-2024-19070,1744.0,2025-07-28 15:45:43.059525,releve_202409.csv,,text/csv,,2024-09-06,MATCHED,,
716,2024-12-05,VIREMENT RECU,REF: FAC-2024-00347 - Consulting IT,,5391.42,Paiement facture FAC-2024-00347,1745.0,2025-07-28 15:45:43.059525,releve_202412.csv,,text/csv,,2024-12-05,MATCHED,,
717,2023-09-02,VIREMENT RECU,REF: FAC-2023-62500 - Licence logicielle,,16108.8,Paiement facture FAC-2023-62500,1750.0,2025-07-28 15:45:43.059525,releve_202309.csv,,text/csv,,2023-09-02,MATCHED,,
718,2023-10-18,VIREMENT RECU,REF: FAC-2023-33423 - Maintenance SaaS,,8297.18,Paiement facture FAC-2023-33423,1751.0,2025-07-28 15:45:43.059525,releve_202310.csv,,text/csv,,2023-10-18,MATCHED,,
719,2025-02-21,VIREMENT RECU,REF: FAC-2024-95794 - Formation technique,,23272.92,Paiement facture FAC-2024-95794,1754.0,2025-07-28 15:45:43.059525,releve_202502.csv,,text/csv,,2025-02-21,MATCHED,,
720,2025-09-02,VIREMENT RECU,REF: FAC-2025-86485 - Formation technique,,26900.66,Paiement facture FAC-2025-86485,1755.0,2025-07-28 15:45:43.059525,releve_202509.csv,,text/csv,,2025-09-02,MATCHED,,
721,2023-12-11,VIREMENT RECU,REF: FAC-2023-23770 - Hébergement cloud,,3051.58,Paiement facture FAC-2023-23770,1756.0,2025-07-28 15:45:43.059525,releve_202312.csv,,text/csv,,2023-12-11,MATCHED,,
722,2025-06-21,VIREMENT RECU,REF: FAC-2025-17037 - Développement logiciel,,9511.38,Paiement facture FAC-2025-17037,1758.0,2025-07-28 15:45:43.059525,releve_202506.csv,,text/csv,,2025-06-21,MATCHED,,
723,2024-12-09,VIREMENT RECU,REF: FAC-2024-68574 - Développement logiciel,,1028.3,Paiement facture FAC-2024-68574,1764.0,2025-07-28 15:45:43.059525,releve_202412.csv,,text/csv,,2024-12-09,MATCHED,,
724,2023-12-24,VIREMENT RECU,REF: FAC-2023-68864 - Formation technique,,938.0,Paiement facture FAC-2023-68864,1765.0,2025-07-28 15:45:43.059525,releve_202312.csv,,text/csv,,2023-12-24,MATCHED,,
725,2024-04-29,VIREMENT RECU,REF: FAC-2024-77878 - Maintenance SaaS,,8711.04,Paiement facture FAC-2024-77878,1766.0,2025-07-28 15:45:43.059525,releve_202404.csv,,text/csv,,2024-04-29,MATCHED,,
726,2023-12-27,VIREMENT RECU,REF: FAC-2023-04325 - Consulting IT,,28386.56,Paiement facture FAC-2023-04325,1769.0,2025-07-28 15:45:43.059525,releve_202312.csv,,text/csv,,2023-12-27,MATCHED,,
727,2023-11-10,VIREMENT RECU,REF: FAC-2023-88341 - Consulting IT,,3815.53,Paiement facture FAC-2023-88341,1772.0,2025-07-28 15:45:43.059525,releve_202311.csv,,text/csv,,2023-11-10,MATCHED,,
728,2025-04-11,VIREMENT RECU,REF: FAC-2025-93143 - Développement logiciel,,1683.36,Paiement facture FAC-2025-93143,1775.0,2025-07-28 15:45:43.059525,releve_202504.csv,,text/csv,,2025-04-11,MATCHED,,
729,2025-02-01,VIREMENT RECU,REF: FAC-2024-38167 - Hébergement cloud,,575.82,Paiement facture FAC-2024-38167,1776.0,2025-07-28 15:45:43.059525,releve_202502.csv,,text/csv,,2025-02-01,MATCHED,,
730,2023-12-18,VIREMENT RECU,REF: FAC-2023-45622 - Hébergement cloud,,3236.89,Paiement facture FAC-2023-45622,1777.0,2025-07-28 15:45:43.059525,releve_202312.csv,,text/csv,,2023-12-18,MATCHED,,
731,2023-12-22,VIREMENT RECU,REF: FAC-2023-27284 - Hébergement cloud,,7737.39,Paiement facture FAC-2023-27284,1779.0,2025-07-28 15:45:43.059525,releve_202312.csv,,text/csv,,2023-12-22,MATCHED,,
732,2024-03-14,VIREMENT RECU,REF: FAC-2024-58592 - Développement logiciel,,6392.74,Paiement facture FAC-2024-58592,1780.0,2025-07-28 15:45:43.059525,releve_202403.csv,,text/csv,,2024-03-14,MATCHED,,
733,2024-08-15,VIREMENT RECU,REF: FAC-2024-33797 - Consulting IT,,123.91,Paiement facture FAC-2024-33797,1785.0,2025-07-28 15:45:43.059525,releve_202408.csv,,text/csv,,2024-08-15,MATCHED,,
734,2025-02-24,VIREMENT RECU,REF: FAC-2024-85287 - Maintenance SaaS,,6766.66,Paiement facture FAC-2024-85287,1786.0,2025-07-28 15:45:43.059525,releve_202502.csv,,text/csv,,2025-02-24,MATCHED,,
735,2024-12-18,VIREMENT RECU,REF: FAC-2024-19519 - Développement logiciel,,7695.9,Paiement facture FAC-2024-19519,1789.0,2025-07-28 15:45:43.059525,releve_202412.csv,,text/csv,,2024-12-18,MATCHED,,
736,2024-04-16,VIREMENT RECU,REF: FAC-2024-08095 - Formation technique,,10951.12,Paiement facture FAC-2024-08095,1790.0,2025-07-28 15:45:43.059525,releve_202404.csv,,text/csv,,2024-04-16,MATCHED,,
737,2025-04-24,VIREMENT RECU,REF: FAC-2025-20496 - Consulting IT,,8428.3,Paiement facture FAC-2025-20496,1792.0,2025-07-28 15:45:43.059525,releve_202504.csv,,text/csv,,2025-04-24,MATCHED,,
738,2024-07-31,VIREMENT RECU,REF: FAC-2024-69077 - Maintenance SaaS,,20149.78,Paiement facture FAC-2024-69077,1796.0,2025-07-28 15:45:43.059525,releve_202407.csv,,text/csv,,2024-07-31,MATCHED,,
739,2024-07-21,VIREMENT RECU,REF: FAC-2024-04890 - Maintenance SaaS,,12383.45,Paiement facture FAC-2024-04890,1797.0,2025-07-28 15:45:43.059525,releve_202407.csv,,text/csv,,2024-07-21,MATCHED,,
740,2025-01-12,VIREMENT RECU,REF: FAC-2024-70691 - Maintenance SaaS,,22752.89,Paiement facture FAC-2024-70691,1799.0,2025-07-28 15:45:43.059525,releve_202501.csv,,text/csv,,2025-01-12,MATCHED,,
741,2024-04-28,VIREMENT RECU,REF: FAC-2024-89486 - Hébergement cloud,,4575.14,Paiement facture FAC-2024-89486,1802.0,2025-07-28 15:45:43.059525,releve_202404.csv,,text/csv,,2024-04-28,MATCHED,,
742,2025-01-24,VIREMENT RECU,REF: FAC-2024-87598 - Licence logicielle,,4945.26,Paiement facture FAC-2024-87598,1805.0,2025-07-28 15:45:43.059525,releve_202501.csv,,text/csv,,2025-01-24,MATCHED,,
743,2024-04-15,VIREMENT RECU,REF: FAC-2024-58775 - Formation technique,,2380.61,Paiement facture FAC-2024-58775,1806.0,2025-07-28 15:45:43.059525,releve_202404.csv,,text/csv,,2024-04-15,MATCHED,,
744,2024-04-03,VIREMENT RECU,REF: FAC-2023-25300 - Hébergement cloud,,3690.29,Paiement facture FAC-2023-25300,1807.0,2025-07-28 15:45:43.059525,releve_202404.csv,,text/csv,,2024-04-03,MATCHED,,
745,2023-12-06,VIREMENT RECU,REF: FAC-2023-91140 - Licence logicielle,,905.98,Paiement facture FAC-2023-91140,1808.0,2025-07-28 15:45:43.059525,releve_202312.csv,,text/csv,,2023-12-06,MATCHED,,
746,2023-11-08,VIREMENT RECU,REF: FAC-2023-99482 - Développement logiciel,,6506.56,Paiement facture FAC-2023-99482,1811.0,2025-07-28 15:45:43.059525,releve_202311.csv,,text/csv,,2023-11-08,MATCHED,,
747,2025-08-20,VIREMENT RECU,REF: FAC-2025-31455 - Consulting IT,,28169.34,Paiement facture FAC-2025-31455,1813.0,2025-07-28 15:45:43.059525,releve_202508.csv,,text/csv,,2025-08-20,MATCHED,,
748,2025-02-09,VIREMENT RECU,REF: FAC-2025-80405 - Maintenance SaaS,,759.64,Paiement facture FAC-2025-80405,1814.0,2025-07-28 15:45:43.059525,releve_202502.csv,,text/csv,,2025-02-09,MATCHED,,
749,2024-06-17,VIREMENT RECU,REF: FAC-2024-17288 - Hébergement cloud,,22061.11,Paiement facture FAC-2024-17288,1816.0,2025-07-28 15:45:43.059525,releve_202406.csv,,text/csv,,2024-06-17,MATCHED,,
750,2024-04-22,VIREMENT RECU,REF: FAC-2024-41762 - Consulting IT,,24485.5,Paiement facture FAC-2024-41762,1818.0,2025-07-28 15:45:43.059525,releve_202404.csv,,text/csv,,2024-04-22,MATCHED,,
751,2025-08-25,VIREMENT RECU,REF: FAC-2025-02492 - Licence logicielle,,24434.52,Paiement facture FAC-2025-02492,1821.0,2025-07-28 15:45:43.059525,releve_202508.csv,,text/csv,,2025-08-25,MATCHED,,
752,2024-09-02,VIREMENT RECU,REF: FAC-2024-12622 - Consulting IT,,11691.58,Paiement facture FAC-2024-12622,1826.0,2025-07-28 15:45:43.059525,releve_202409.csv,,text/csv,,2024-09-02,MATCHED,,
753,2024-03-21,VIREMENT RECU,REF: FAC-2023-81918 - Développement logiciel,,19733.94,Paiement facture FAC-2023-81918,1831.0,2025-07-28 15:45:43.059525,releve_202403.csv,,text/csv,,2024-03-21,MATCHED,,
754,2023-12-14,VIREMENT RECU,REF: FAC-2023-05886 - Développement logiciel,,17800.2,Paiement facture FAC-2023-05886,1834.0,2025-07-28 15:45:43.059525,releve_202312.csv,,text/csv,,2023-12-14,MATCHED,,
755,2024-10-25,VIREMENT RECU,REF: FAC-2024-22224 - Consulting IT,,6842.16,Paiement facture FAC-2024-22224,1836.0,2025-07-28 15:45:43.059525,releve_202410.csv,,text/csv,,2024-10-25,MATCHED,,
756,2025-05-21,VIREMENT RECU,REF: FAC-2025-89884 - Hébergement cloud,,25050.74,Paiement facture FAC-2025-89884,1837.0,2025-07-28 15:45:43.059525,releve_202505.csv,,text/csv,,2025-05-21,MATCHED,,
757,2024-08-11,VIREMENT RECU,REF: FAC-2024-09118 - Formation technique,,3895.7,Paiement facture FAC-2024-09118,1840.0,2025-07-28 15:45:43.059525,releve_202408.csv,,text/csv,,2024-08-11,MATCHED,,
758,2024-04-11,VIREMENT RECU,REF: FAC-2024-67707 - Hébergement cloud,,6478.8,Paiement facture FAC-2024-67707,1842.0,2025-07-28 15:45:43.059525,releve_202404.csv,,text/csv,,2024-04-11,MATCHED,,
759,2024-03-10,VIREMENT RECU,REF: FAC-2024-79006 - Formation technique,,14604.24,Paiement facture FAC-2024-79006,1850.0,2025-07-28 15:45:43.059525,releve_202403.csv,,text/csv,,2024-03-10,MATCHED,,
760,2025-03-05,VIREMENT RECU,REF: FAC-2024-77841 - Consulting IT,,31812.49,Paiement facture FAC-2024-77841,1858.0,2025-07-28 15:45:43.059525,releve_202503.csv,,text/csv,,2025-03-05,MATCHED,,
761,2024-04-04,VIREMENT RECU,REF: FAC-2024-23412 - Formation technique,,23040.11,Paiement facture FAC-2024-23412,1861.0,2025-07-28 15:45:43.059525,releve_202404.csv,,text/csv,,2024-04-04,MATCHED,,
762,2025-05-01,VIREMENT RECU,REF: FAC-2025-97164 - Maintenance SaaS,,4709.44,Paiement facture FAC-2025-97164,1864.0,2025-07-28 15:45:43.059525,releve_202505.csv,,text/csv,,2025-05-01,MATCHED,,
763,2025-06-15,VIREMENT RECU,REF: FAC-2025-24300 - Licence logicielle,,5503.2,Paiement facture FAC-2025-24300,1866.0,2025-07-28 15:45:43.059525,releve_202506.csv,,text/csv,,2025-06-15,MATCHED,,
764,2024-11-26,VIREMENT RECU,REF: FAC-2024-40929 - Consulting IT,,13775.33,Paiement facture FAC-2024-40929,1868.0,2025-07-28 15:45:43.059525,releve_202411.csv,,text/csv,,2024-11-26,MATCHED,,
765,2024-10-31,VIREMENT RECU,REF: FAC-2024-85805 - Maintenance SaaS,,3468.96,Paiement facture FAC-2024-85805,1869.0,2025-07-28 15:45:43.059525,releve_202410.csv,,text/csv,,2024-10-31,MATCHED,,
766,2024-05-15,VIREMENT RECU,REF: FAC-2024-19777 - Consulting IT,,27490.54,Paiement facture FAC-2024-19777,1870.0,2025-07-28 15:45:43.059525,releve_202405.csv,,text/csv,,2024-05-15,MATCHED,,
767,2025-01-28,VIREMENT RECU,REF: FAC-2024-50994 - Licence logicielle,,5689.4,Paiement facture FAC-2024-50994,1871.0,2025-07-28 15:45:43.059525,releve_202501.csv,,text/csv,,2025-01-28,MATCHED,,
768,2024-04-08,VIREMENT RECU,REF: FAC-2024-27764 - Maintenance SaaS,,9552.53,Paiement facture FAC-2024-27764,1876.0,2025-07-28 15:45:43.059525,releve_202404.csv,,text/csv,,2024-04-08,MATCHED,,
769,2024-04-27,VIREMENT RECU,REF: FAC-2024-41899 - Hébergement cloud,,4292.16,Paiement facture FAC-2024-41899,1881.0,2025-07-28 15:45:43.059525,releve_202404.csv,,text/csv,,2024-04-27,MATCHED,,
770,2023-10-17,VIREMENT RECU,REF: FAC-2023-18381 - Formation technique,,10695.22,Paiement facture FAC-2023-18381,1884.0,2025-07-28 15:45:43.059525,releve_202310.csv,,text/csv,,2023-10-17,MATCHED,,
